Time_Index,NG,None
2632,3.18,0.0
2633,3.18,0.0
2634,3.18,0.0
2635,3.18,0.0
2636,3.18,0.0
2637,3.18,0.0
2638,3.18,0.0
2639,3.18,0.0
2640,3.18,0.0
2641,3.18,0.0
2642,3.18,0.0
2643,3.18,0.0
2644,3.18,0.0
2645,3.18,0.0
2646,3.18,0.0
2647,3.18,0.0
2648,3.18,0.0
2649,3.18,0.0
2650,3.18,0.0
2651,3.18,0.0
2652,3.18,0.0
2653,3.18,0.0
2654,3.18,0.0
2655,3.18,0.0
2656,3.18,0.0
2657,3.18,0.0
2658,3.18,0.0
2659,3.18,0.0
2660,3.18,0.0
2661,3.18,0.0
2662,3.18,0.0
2663,3.18,0.0
2664,3.18,0.0
2665,3.18,0.0
2666,3.18,0.0
2667,3.18,0.0
2668,3.18,0.0
2669,3.18,0.0
2670,3.18,0.0
2671,3.18,0.0
2672,3.18,0.0
2673,3.18,0.0
2674,3.18,0.0
2675,3.18,0.0
2676,3.18,0.0
2677,3.18,0.0
2678,3.18,0.0
2679,3.18,0.0
2680,3.18,0.0
2681,3.18,0.0
2682,3.18,0.0
2683,3.18,0.0
2684,3.18,0.0
2685,3.18,0.0
2686,3.18,0.0
2687,3.18,0.0
2688,3.18,0.0
2689,3.18,0.0
2690,3.18,0.0
2691,3.18,0.0
2692,3.18,0.0
2693,3.18,0.0
2694,3.18,0.0
2695,3.18,0.0
2696,3.18,0.0
2697,3.18,0.0
2698,3.18,0.0
2699,3.18,0.0
2700,3.18,0.0
2701,3.18,0.0
2702,3.18,0.0
2703,3.18,0.0
2704,3.18,0.0
2705,3.18,0.0
2706,3.18,0.0
2707,3.18,0.0
2708,3.18,0.0
2709,3.18,0.0
2710,3.18,0.0
2711,3.18,0.0
2712,3.18,0.0
2713,3.18,0.0
2714,3.18,0.0
2715,3.18,0.0
2716,3.18,0.0
2717,3.18,0.0
2718,3.18,0.0
2719,3.18,0.0
2720,3.18,0.0
2721,3.18,0.0
2722,3.18,0.0
2723,3.18,0.0
2724,3.18,0.0
2725,3.18,0.0
2726,3.18,0.0
2727,3.18,0.0
2728,3.18,0.0
2729,3.18,0.0
2730,3.18,0.0
2731,3.18,0.0
2732,3.18,0.0
2733,3.18,0.0
2734,3.18,0.0
2735,3.18,0.0
2736,3.18,0.0
2737,3.18,0.0
2738,3.18,0.0
2739,3.18,0.0
2740,3.18,0.0
2741,3.18,0.0
2742,3.18,0.0
2743,3.18,0.0
2744,3.18,0.0
2745,3.18,0.0
2746,3.18,0.0
2747,3.18,0.0
2748,3.18,0.0
2749,3.18,0.0
2750,3.18,0.0
2751,3.18,0.0
2752,3.18,0.0
2753,3.18,0.0
2754,3.18,0.0
2755,3.18,0.0
2756,3.18,0.0
2757,3.18,0.0
2758,3.18,0.0
2759,3.18,0.0
2760,3.18,0.0
2761,3.18,0.0
2762,3.18,0.0
2763,3.18,0.0
2764,3.18,0.0
2765,3.18,0.0
2766,3.18,0.0
2767,3.18,0.0
2768,3.18,0.0
2769,3.18,0.0
2770,3.18,0.0
2771,3.18,0.0
2772,3.18,0.0
2773,3.18,0.0
2774,3.18,0.0
2775,3.18,0.0
2776,3.18,0.0
2777,3.18,0.0
2778,3.18,0.0
2779,3.18,0.0
2780,3.18,0.0
2781,3.18,0.0
2782,3.18,0.0
2783,3.18,0.0
2784,3.18,0.0
2785,3.18,0.0
2786,3.18,0.0
2787,3.18,0.0
2788,3.18,0.0
2789,3.18,0.0
2790,3.18,0.0
2791,3.18,0.0
2792,3.18,0.0
2793,3.18,0.0
2794,3.18,0.0
2795,3.18,0.0
2796,3.18,0.0
2797,3.18,0.0
2798,3.18,0.0
2799,3.18,0.0
2800,3.18,0.0
2801,3.18,0.0
2802,3.18,0.0
2803,3.18,0.0
2804,3.18,0.0
2805,3.18,0.0
2806,3.18,0.0
2807,3.18,0.0
2808,3.18,0.0
2809,3.18,0.0
2810,3.18,0.0
2811,3.18,0.0
2812,3.18,0.0
2813,3.18,0.0
2814,3.18,0.0
2815,3.18,0.0
2816,3.18,0.0
2817,3.18,0.0
2818,3.18,0.0
2819,3.18,0.0
2820,3.18,0.0
2821,3.18,0.0
2822,3.18,0.0
2823,3.18,0.0
2824,3.18,0.0
2825,3.18,0.0
2826,3.18,0.0
2827,3.18,0.0
2828,3.18,0.0
2829,3.18,0.0
2830,3.18,0.0
2831,3.18,0.0
2832,3.18,0.0
2833,3.18,0.0
2834,3.18,0.0
2835,3.18,0.0
2836,3.18,0.0
2837,3.18,0.0
2838,3.18,0.0
2839,3.18,0.0
2840,3.18,0.0
2841,3.18,0.0
2842,3.18,0.0
2843,3.18,0.0
2844,3.18,0.0
2845,3.18,0.0
2846,3.18,0.0
2847,3.18,0.0
2848,3.18,0.0
2849,3.18,0.0
2850,3.18,0.0
2851,3.18,0.0
2852,3.18,0.0
2853,3.18,0.0
2854,3.18,0.0
2855,3.18,0.0
2856,3.18,0.0
2857,3.18,0.0
2858,3.18,0.0
2859,3.18,0.0
2860,3.18,0.0
2861,3.18,0.0
2862,3.18,0.0
2863,3.18,0.0
2864,3.18,0.0
2865,3.18,0.0
2866,3.18,0.0
2867,3.18,0.0
2868,3.18,0.0
2869,3.18,0.0
2870,3.18,0.0
2871,3.18,0.0
2872,3.18,0.0
2873,3.18,0.0
2874,3.18,0.0
2875,3.18,0.0
2876,3.18,0.0
2877,3.18,0.0
2878,3.18,0.0
2879,3.18,0.0
2880,3.18,0.0
2881,3.18,0.0
2882,3.18,0.0
2883,3.18,0.0
2884,3.18,0.0
2885,3.18,0.0
2886,3.18,0.0
2887,3.18,0.0
2888,3.18,0.0
2889,3.18,0.0
2890,3.18,0.0
2891,3.18,0.0
2892,3.18,0.0
2893,3.18,0.0
2894,3.18,0.0
2895,3.18,0.0
2896,3.18,0.0
2897,3.18,0.0
2898,3.18,0.0
2899,3.18,0.0
2900,3.18,0.0
2901,3.18,0.0
2902,3.18,0.0
2903,3.18,0.0
2904,3.18,0.0
2905,1.95,0.0
2906,1.95,0.0
2907,1.95,0.0
2908,1.95,0.0
2909,1.95,0.0
2910,1.95,0.0
2911,1.95,0.0
2912,1.95,0.0
2913,1.95,0.0
2914,1.95,0.0
2915,1.95,0.0
2916,1.95,0.0
2917,1.95,0.0
2918,1.95,0.0
2919,1.95,0.0
2920,1.95,0.0
2921,1.95,0.0
2922,1.95,0.0
2923,1.95,0.0
2924,1.95,0.0
2925,1.95,0.0
2926,1.95,0.0
2927,1.95,0.0
2928,1.95,0.0
2929,1.95,0.0
2930,1.95,0.0
2931,1.95,0.0
2932,1.95,0.0
2933,1.95,0.0
2934,1.95,0.0
2935,1.95,0.0
2936,1.95,0.0
2937,1.95,0.0
2938,1.95,0.0
2939,1.95,0.0
2940,1.95,0.0
2941,1.95,0.0
2942,1.95,0.0
2943,1.95,0.0
2944,1.95,0.0
2945,1.95,0.0
2946,1.95,0.0
2947,1.95,0.0
2948,1.95,0.0
2949,1.95,0.0
2950,1.95,0.0
2951,1.95,0.0
2952,1.95,0.0
2953,1.95,0.0
2954,1.95,0.0
2955,1.95,0.0
2956,1.95,0.0
2957,1.95,0.0
2958,1.95,0.0
2959,1.95,0.0
2960,1.95,0.0
2961,1.95,0.0
2962,1.95,0.0
2963,1.95,0.0
2964,1.95,0.0
2965,1.95,0.0
2966,1.95,0.0
2967,1.95,0.0
2968,1.95,0.0
2969,1.95,0.0
2970,1.95,0.0
2971,1.95,0.0
2972,1.95,0.0
2973,1.95,0.0
2974,1.95,0.0
2975,1.95,0.0
2976,1.95,0.0
2977,1.95,0.0
2978,1.95,0.0
2979,1.95,0.0
2980,1.95,0.0
2981,1.95,0.0
2982,1.95,0.0
2983,1.95,0.0
2984,1.95,0.0
2985,1.95,0.0
2986,1.95,0.0
2987,1.95,0.0
2988,1.95,0.0
2989,1.95,0.0
2990,1.95,0.0
2991,1.95,0.0
2992,1.95,0.0
2993,1.95,0.0
2994,1.95,0.0
2995,1.95,0.0
2996,1.95,0.0
2997,1.95,0.0
2998,1.95,0.0
2999,1.95,0.0
3000,1.95,0.0
3001,1.95,0.0
3002,1.95,0.0
3003,1.95,0.0
3004,1.95,0.0
3005,1.95,0.0
3006,1.95,0.0
3007,1.95,0.0
3008,1.95,0.0
3009,1.95,0.0
3010,1.95,0.0
3011,1.95,0.0
3012,1.95,0.0
3013,1.95,0.0
3014,1.95,0.0
3015,1.95,0.0
3016,1.95,0.0
3017,1.95,0.0
3018,1.95,0.0
3019,1.95,0.0
3020,1.95,0.0
3021,1.95,0.0
3022,1.95,0.0
3023,1.95,0.0
3024,1.95,0.0
3025,1.95,0.0
3026,1.95,0.0
3027,1.95,0.0
3028,1.95,0.0
3029,1.95,0.0
3030,1.95,0.0
3031,1.95,0.0
3032,1.95,0.0
3033,1.95,0.0
3034,1.95,0.0
3035,1.95,0.0
3036,1.95,0.0
3037,1.95,0.0
3038,1.95,0.0
3039,1.95,0.0
3040,1.95,0.0
3041,1.95,0.0
3042,1.95,0.0
3043,1.95,0.0
3044,1.95,0.0
3045,1.95,0.0
3046,1.95,0.0
3047,1.95,0.0
3048,1.95,0.0
3049,1.95,0.0
3050,1.95,0.0
3051,1.95,0.0
3052,1.95,0.0
3053,1.95,0.0
3054,1.95,0.0
3055,1.95,0.0
3056,1.95,0.0
3057,1.95,0.0
3058,1.95,0.0
3059,1.95,0.0
3060,1.95,0.0
3061,1.95,0.0
3062,1.95,0.0
3063,1.95,0.0
3064,1.95,0.0
3065,1.95,0.0
3066,1.95,0.0
3067,1.95,0.0
3068,1.95,0.0
3069,1.95,0.0
3070,1.95,0.0
3071,1.95,0.0
3072,1.95,0.0
3073,1.95,0.0
3074,1.95,0.0
3075,1.95,0.0
3076,1.95,0.0
3077,1.95,0.0
3078,1.95,0.0
3079,1.95,0.0
3080,1.95,0.0
3081,1.95,0.0
3082,1.95,0.0
3083,1.95,0.0
3084,1.95,0.0
3085,1.95,0.0
3086,1.95,0.0
3087,1.95,0.0
3088,1.95,0.0
3089,1.95,0.0
3090,1.95,0.0
3091,1.95,0.0
3092,1.95,0.0
3093,1.95,0.0
3094,1.95,0.0
3095,1.95,0.0
3096,1.95,0.0
3097,1.95,0.0
3098,1.95,0.0
3099,1.95,0.0
3100,1.95,0.0
3101,1.95,0.0
3102,1.95,0.0
3103,1.95,0.0
3104,1.95,0.0
3105,1.95,0.0
3106,1.95,0.0
3107,1.95,0.0
3108,1.95,0.0
3109,1.95,0.0
3110,1.95,0.0
3111,1.95,0.0
3112,1.95,0.0
3113,1.95,0.0
3114,1.95,0.0
3115,1.95,0.0
3116,1.95,0.0
3117,1.95,0.0
3118,1.95,0.0
3119,1.95,0.0
3120,1.95,0.0
3121,1.95,0.0
3122,1.95,0.0
3123,1.95,0.0
3124,1.95,0.0
3125,1.95,0.0
3126,1.95,0.0
3127,1.95,0.0
3128,1.95,0.0
3129,1.95,0.0
3130,1.95,0.0
3131,1.95,0.0
3132,1.95,0.0
3133,1.95,0.0
3134,1.95,0.0
3135,1.95,0.0
3136,1.95,0.0
3137,1.95,0.0
3138,1.95,0.0
3139,1.95,0.0
3140,1.95,0.0
3141,1.95,0.0
3142,1.95,0.0
3143,1.95,0.0
3144,1.95,0.0
3145,1.95,0.0
3146,1.95,0.0
3147,1.95,0.0
3148,1.95,0.0
3149,1.95,0.0
3150,1.95,0.0
3151,1.95,0.0
3152,1.95,0.0
3153,1.95,0.0
3154,1.95,0.0
3155,1.95,0.0
3156,1.95,0.0
3157,1.95,0.0
3158,1.95,0.0
3159,1.95,0.0
3160,1.95,0.0
3161,1.95,0.0
3162,1.95,0.0
3163,1.95,0.0
3164,1.95,0.0
3165,1.95,0.0
3166,1.95,0.0
3167,1.95,0.0
3168,1.95,0.0
3169,1.95,0.0
3170,1.95,0.0
3171,1.95,0.0
3172,1.95,0.0
3173,1.95,0.0
3174,1.95,0.0
3175,1.95,0.0
3176,1.95,0.0
3177,1.95,0.0
3178,1.95,0.0
3179,1.95,0.0
3180,1.95,0.0
3181,1.95,0.0
3182,1.95,0.0
3183,1.95,0.0
3184,1.95,0.0
3185,1.95,0.0
3186,1.95,0.0
3187,1.95,0.0
3188,1.95,0.0
3189,1.95,0.0
3190,1.95,0.0
3191,1.95,0.0
3192,1.95,0.0
3193,1.95,0.0
3194,1.95,0.0
3195,1.95,0.0
3196,1.95,0.0
3197,1.95,0.0
3198,1.95,0.0
3199,1.95,0.0
3200,1.95,0.0
3201,1.95,0.0
3202,1.95,0.0
3203,1.95,0.0
3204,1.95,0.0
3205,1.95,0.0
3206,1.95,0.0
3207,1.95,0.0
3208,1.95,0.0
3209,1.95,0.0
3210,1.95,0.0
3211,1.95,0.0
3212,1.95,0.0
3213,1.95,0.0
3214,1.95,0.0
3215,1.95,0.0
3216,1.95,0.0
3217,1.95,0.0
3218,1.95,0.0
3219,1.95,0.0
3220,1.95,0.0
3221,1.95,0.0
3222,1.95,0.0
3223,1.95,0.0
3224,1.95,0.0
3225,1.95,0.0
3226,1.95,0.0
3227,1.95,0.0
3228,1.95,0.0
3229,1.95,0.0
3230,1.95,0.0
3231,1.95,0.0
3232,1.95,0.0
3233,1.95,0.0
3234,1.95,0.0
3235,1.95,0.0
3236,1.95,0.0
3237,1.95,0.0
3238,1.95,0.0
3239,1.95,0.0
3240,1.95,0.0
3241,1.95,0.0
3242,1.95,0.0
3243,1.95,0.0
3244,1.95,0.0
3245,1.95,0.0
3246,1.95,0.0
3247,1.95,0.0
3248,1.95,0.0
3249,1.95,0.0
3250,1.95,0.0
3251,1.95,0.0
3252,1.95,0.0
3253,1.95,0.0
3254,1.95,0.0
3255,1.95,0.0
3256,1.95,0.0
3257,1.95,0.0
3258,1.95,0.0
3259,1.95,0.0
3260,1.95,0.0
3261,1.95,0.0
3262,1.95,0.0
3263,1.95,0.0
3264,1.95,0.0
3265,1.95,0.0
3266,1.95,0.0
3267,1.95,0.0
3268,1.95,0.0
3269,1.95,0.0
3270,1.95,0.0
3271,1.95,0.0
3272,1.95,0.0
3273,1.95,0.0
3274,1.95,0.0
3275,1.95,0.0
3276,1.95,0.0
3277,1.95,0.0
3278,1.95,0.0
3279,1.95,0.0
3280,1.95,0.0
3281,1.95,0.0
3282,1.95,0.0
3283,1.95,0.0
3284,1.95,0.0
3285,1.95,0.0
3286,1.95,0.0
3287,1.95,0.0
3288,1.95,0.0
3289,1.95,0.0
3290,1.95,0.0
3291,1.95,0.0
3292,1.95,0.0
3293,1.95,0.0
3294,1.95,0.0
3295,1.95,0.0
3296,1.95,0.0
3297,1.95,0.0
3298,1.95,0.0
3299,1.95,0.0
3300,1.95,0.0
3301,1.95,0.0
3302,1.95,0.0
3303,1.95,0.0
3304,1.95,0.0
3305,1.95,0.0
3306,1.95,0.0
3307,1.95,0.0
3308,1.95,0.0
3309,1.95,0.0
3310,1.95,0.0
3311,1.95,0.0
3312,1.95,0.0
3313,1.95,0.0
3314,1.95,0.0
3315,1.95,0.0
3316,1.95,0.0
3317,1.95,0.0
3318,1.95,0.0
3319,1.95,0.0
3320,1.95,0.0
3321,1.95,0.0
3322,1.95,0.0
3323,1.95,0.0
3324,1.95,0.0
3325,1.95,0.0
3326,1.95,0.0
3327,1.95,0.0
3328,1.95,0.0
3329,1.95,0.0
3330,1.95,0.0
3331,1.95,0.0
3332,1.95,0.0
3333,1.95,0.0
3334,1.95,0.0
3335,1.95,0.0
3336,1.95,0.0
3337,1.95,0.0
3338,1.95,0.0
3339,1.95,0.0
3340,1.95,0.0
3341,1.95,0.0
3342,1.95,0.0
3343,1.95,0.0
3344,1.95,0.0
3345,1.95,0.0
3346,1.95,0.0
3347,1.95,0.0
3348,1.95,0.0
3349,1.95,0.0
3350,1.95,0.0
3351,1.95,0.0
3352,1.95,0.0
3353,1.95,0.0
3354,1.95,0.0
3355,1.95,0.0
3356,1.95,0.0
3357,1.95,0.0
3358,1.95,0.0
3359,1.95,0.0
3360,1.95,0.0
3361,1.95,0.0
3362,1.95,0.0
3363,1.95,0.0
3364,1.95,0.0
3365,1.95,0.0
3366,1.95,0.0
3367,1.95,0.0
3368,1.95,0.0
3369,1.95,0.0
3370,1.95,0.0
3371,1.95,0.0
3372,1.95,0.0
3373,1.95,0.0
3374,1.95,0.0
3375,1.95,0.0
3376,1.95,0.0
3377,1.95,0.0
3378,1.95,0.0
3379,1.95,0.0
3380,1.95,0.0
3381,1.95,0.0
3382,1.95,0.0
3383,1.95,0.0
3384,1.95,0.0
3385,1.95,0.0
3386,1.95,0.0
3387,1.95,0.0
3388,1.95,0.0
3389,1.95,0.0
3390,1.95,0.0
3391,1.95,0.0
3392,1.95,0.0
3393,1.95,0.0
3394,1.95,0.0
3395,1.95,0.0
3396,1.95,0.0
3397,1.95,0.0
3398,1.95,0.0
3399,1.95,0.0
3400,1.95,0.0
3401,1.95,0.0
3402,1.95,0.0
3403,1.95,0.0
3404,1.95,0.0
3405,1.95,0.0
3406,1.95,0.0
3407,1.95,0.0
3408,1.95,0.0
3409,1.95,0.0
3410,1.95,0.0
3411,1.95,0.0
3412,1.95,0.0
3413,1.95,0.0
3414,1.95,0.0
3415,1.95,0.0
3416,1.95,0.0
3417,1.95,0.0
3418,1.95,0.0
3419,1.95,0.0
3420,1.95,0.0
3421,1.95,0.0
3422,1.95,0.0
3423,1.95,0.0
3424,1.95,0.0
3425,1.95,0.0
3426,1.95,0.0
3427,1.95,0.0
3428,1.95,0.0
3429,1.95,0.0
3430,1.95,0.0
3431,1.95,0.0
3432,1.95,0.0
3433,1.95,0.0
3434,1.95,0.0
3435,1.95,0.0
3436,1.95,0.0
3437,1.95,0.0
3438,1.95,0.0
3439,1.95,0.0
3440,1.95,0.0
3441,1.95,0.0
3442,1.95,0.0
3443,1.95,0.0
3444,1.95,0.0
3445,1.95,0.0
3446,1.95,0.0
3447,1.95,0.0
3448,1.95,0.0
3449,1.95,0.0
3450,1.95,0.0
3451,1.95,0.0
3452,1.95,0.0
3453,1.95,0.0
3454,1.95,0.0
3455,1.95,0.0
3456,1.95,0.0
3457,1.95,0.0
3458,1.95,0.0
3459,1.95,0.0
3460,1.95,0.0
3461,1.95,0.0
3462,1.95,0.0
3463,1.95,0.0
3464,1.95,0.0
3465,1.95,0.0
3466,1.95,0.0
3467,1.95,0.0
3468,1.95,0.0
3469,1.95,0.0
3470,1.95,0.0
3471,1.95,0.0
3472,1.95,0.0
3473,1.95,0.0
3474,1.95,0.0
3475,1.95,0.0
3476,1.95,0.0
3477,1.95,0.0
3478,1.95,0.0
3479,1.95,0.0
3480,1.95,0.0
3481,2.23,0.0
3482,2.23,0.0
3483,2.23,0.0
3484,2.23,0.0
3485,2.23,0.0
3486,2.23,0.0
3487,2.23,0.0
3488,2.23,0.0
3489,2.23,0.0
3490,2.23,0.0
3491,2.23,0.0
3492,2.23,0.0
3493,2.23,0.0
3494,2.23,0.0
3495,2.23,0.0
3496,2.23,0.0
3497,2.23,0.0
3498,2.23,0.0
3499,2.23,0.0
3500,2.23,0.0
3501,2.23,0.0
3502,2.23,0.0
3503,2.23,0.0
3504,2.23,0.0
3505,2.23,0.0
3506,2.23,0.0
3507,2.23,0.0
3508,2.23,0.0
3509,2.23,0.0
3510,2.23,0.0
3511,2.23,0.0
3512,2.23,0.0
3513,2.23,0.0
3514,2.23,0.0
3515,2.23,0.0
3516,2.23,0.0
3517,2.23,0.0
3518,2.23,0.0
3519,2.23,0.0
3520,2.23,0.0
3521,2.23,0.0
3522,2.23,0.0
3523,2.23,0.0
3524,2.23,0.0
3525,2.23,0.0
3526,2.23,0.0
3527,2.23,0.0
3528,2.23,0.0
3529,2.23,0.0
3530,2.23,0.0
3531,2.23,0.0
3532,2.23,0.0
3533,2.23,0.0
3534,2.23,0.0
3535,2.23,0.0
3536,2.23,0.0
3537,2.23,0.0
3538,2.23,0.0
3539,2.23,0.0
3540,2.23,0.0
3541,2.23,0.0
3542,2.23,0.0
3543,2.23,0.0
3544,2.23,0.0
3545,2.23,0.0
3546,2.23,0.0
3547,2.23,0.0
3548,2.23,0.0
3549,2.23,0.0
3550,2.23,0.0
3551,2.23,0.0
3552,2.23,0.0
3553,2.23,0.0
3554,2.23,0.0
3555,2.23,0.0
3556,2.23,0.0
3557,2.23,0.0
3558,2.23,0.0
3559,2.23,0.0
3560,2.23,0.0
3561,2.23,0.0
3562,2.23,0.0
3563,2.23,0.0
3564,2.23,0.0
3565,2.23,0.0
3566,2.23,0.0
3567,2.23,0.0
3568,2.23,0.0
3569,2.23,0.0
3570,2.23,0.0
3571,2.23,0.0
3572,2.23,0.0
3573,2.23,0.0
3574,2.23,0.0
3575,2.23,0.0
3576,2.23,0.0
3577,2.23,0.0
3578,2.23,0.0
3579,2.23,0.0
3580,2.23,0.0
3581,2.23,0.0
3582,2.23,0.0
3583,2.23,0.0
3584,2.23,0.0
3585,2.23,0.0
3586,2.23,0.0
3587,2.23,0.0
3588,2.23,0.0
3589,2.23,0.0
3590,2.23,0.0
3591,2.23,0.0
3592,2.23,0.0
3593,2.23,0.0
3594,2.23,0.0
3595,2.23,0.0
3596,2.23,0.0
3597,2.23,0.0
3598,2.23,0.0
3599,2.23,0.0
3600,2.23,0.0
3601,2.23,0.0
3602,2.23,0.0
3603,2.23,0.0
3604,2.23,0.0
3605,2.23,0.0
3606,2.23,0.0
3607,2.23,0.0
3608,2.23,0.0
3609,2.23,0.0
3610,2.23,0.0
3611,2.23,0.0
3612,2.23,0.0
3613,2.23,0.0
3614,2.23,0.0
3615,2.23,0.0
3616,2.23,0.0
3617,2.23,0.0
3618,2.23,0.0
3619,2.23,0.0
3620,2.23,0.0
3621,2.23,0.0
3622,2.23,0.0
3623,2.23,0.0
3624,2.23,0.0
3625,2.23,0.0
3626,2.23,0.0
3627,2.23,0.0
3628,2.23,0.0
3629,2.23,0.0
3630,2.23,0.0
3631,2.23,0.0
3632,2.23,0.0
3633,2.23,0.0
3634,2.23,0.0
3635,2.23,0.0
3636,2.23,0.0
3637,2.23,0.0
3638,2.23,0.0
3639,2.23,0.0
3640,2.23,0.0
3641,2.23,0.0
3642,2.23,0.0
3643,2.23,0.0
3644,2.23,0.0
3645,2.23,0.0
3646,2.23,0.0
3647,2.23,0.0
3648,2.23,0.0
3649,2.23,0.0
3650,2.23,0.0
3651,2.23,0.0
3652,2.23,0.0
3653,2.23,0.0
3654,2.23,0.0
3655,2.23,0.0
3656,2.23,0.0
3657,2.23,0.0
3658,2.23,0.0
3659,2.23,0.0
3660,2.23,0.0
3661,2.23,0.0
3662,2.23,0.0
3663,2.23,0.0
3664,2.23,0.0
3665,2.23,0.0
3666,2.23,0.0
3667,2.23,0.0
3668,2.23,0.0
3669,2.23,0.0
3670,2.23,0.0
3671,2.23,0.0
3672,2.23,0.0
3673,2.23,0.0
3674,2.23,0.0
3675,2.23,0.0
3676,2.23,0.0
3677,2.23,0.0
3678,2.23,0.0
3679,2.23,0.0
3680,2.23,0.0
3681,2.23,0.0
3682,2.23,0.0
3683,2.23,0.0
3684,2.23,0.0
3685,2.23,0.0
3686,2.23,0.0
3687,2.23,0.0
3688,2.23,0.0
3689,2.23,0.0
3690,2.23,0.0
3691,2.23,0.0
3692,2.23,0.0
3693,2.23,0.0
3694,2.23,0.0
3695,2.23,0.0
3696,2.23,0.0
3697,2.23,0.0
3698,2.23,0.0
3699,2.23,0.0
3700,2.23,0.0
3701,2.23,0.0
3702,2.23,0.0
3703,2.23,0.0
3704,2.23,0.0
3705,2.23,0.0
3706,2.23,0.0
3707,2.23,0.0
3708,2.23,0.0
3709,2.23,0.0
3710,2.23,0.0
3711,2.23,0.0
3712,2.23,0.0
3713,2.23,0.0
3714,2.23,0.0
3715,2.23,0.0
3716,2.23,0.0
3717,2.23,0.0
3718,2.23,0.0
3719,2.23,0.0
3720,2.23,0.0
3721,2.23,0.0
3722,2.23,0.0
3723,2.23,0.0
3724,2.23,0.0
3725,2.23,0.0
3726,2.23,0.0
3727,2.23,0.0
3728,2.23,0.0
3729,2.23,0.0
3730,2.23,0.0
3731,2.23,0.0
3732,2.23,0.0
3733,2.23,0.0
3734,2.23,0.0
3735,2.23,0.0
3736,2.23,0.0
3737,2.23,0.0
3738,2.23,0.0
3739,2.23,0.0
3740,2.23,0.0
3741,2.23,0.0
3742,2.23,0.0
3743,2.23,0.0
3744,2.23,0.0
3745,2.23,0.0
3746,2.23,0.0
3747,2.23,0.0
3748,2.23,0.0
3749,2.23,0.0
3750,2.23,0.0
3751,2.23,0.0
3752,2.23,0.0
3753,2.23,0.0
3754,2.23,0.0
3755,2.23,0.0
3756,2.23,0.0
3757,2.23,0.0
3758,2.23,0.0
3759,2.23,0.0
3760,2.23,0.0
3761,2.23,0.0
3762,2.23,0.0
3763,2.23,0.0
3764,2.23,0.0
3765,2.23,0.0
3766,2.23,0.0
3767,2.23,0.0
3768,2.23,0.0
3769,2.23,0.0
3770,2.23,0.0
3771,2.23,0.0
3772,2.23,0.0
3773,2.23,0.0
3774,2.23,0.0
3775,2.23,0.0
3776,2.23,0.0
3777,2.23,0.0
3778,2.23,0.0
3779,2.23,0.0
3780,2.23,0.0
3781,2.23,0.0
3782,2.23,0.0
3783,2.23,0.0
3784,2.23,0.0
3785,2.23,0.0
3786,2.23,0.0
3787,2.23,0.0
3788,2.23,0.0
3789,2.23,0.0
3790,2.23,0.0
3791,2.23,0.0
3792,2.23,0.0
3793,2.23,0.0
3794,2.23,0.0
3795,2.23,0.0
3796,2.23,0.0
3797,2.23,0.0
3798,2.23,0.0
3799,2.23,0.0
3800,2.23,0.0
3801,2.23,0.0
3802,2.23,0.0
3803,2.23,0.0
3804,2.23,0.0
3805,2.23,0.0
3806,2.23,0.0
3807,2.23,0.0
3808,2.23,0.0
3809,2.23,0.0
3810,2.23,0.0
3811,2.23,0.0
3812,2.23,0.0
3813,2.23,0.0
3814,2.23,0.0
3815,2.23,0.0
3816,2.23,0.0
3817,2.23,0.0
3818,2.23,0.0
3819,2.23,0.0
3820,2.23,0.0
3821,2.23,0.0
3822,2.23,0.0
3823,2.23,0.0
3824,2.23,0.0
3825,2.23,0.0
3826,2.23,0.0
3827,2.23,0.0
3828,2.23,0.0
3829,2.23,0.0
3830,2.23,0.0
3831,2.23,0.0
3832,2.23,0.0
3833,2.23,0.0
3834,2.23,0.0
3835,2.23,0.0
3836,2.23,0.0
3837,2.23,0.0
3838,2.23,0.0
3839,2.23,0.0
3840,2.23,0.0
3841,2.23,0.0
3842,2.23,0.0
3843,2.23,0.0
3844,2.23,0.0
3845,2.23,0.0
3846,2.23,0.0
3847,2.23,0.0
3848,2.23,0.0
3849,2.23,0.0
3850,2.23,0.0
3851,2.23,0.0
3852,2.23,0.0
3853,2.23,0.0
3854,2.23,0.0
3855,2.23,0.0
3856,2.23,0.0
3857,2.23,0.0
3858,2.23,0.0
3859,2.23,0.0
3860,2.23,0.0
3861,2.23,0.0
3862,2.23,0.0
3863,2.23,0.0
3864,2.23,0.0
3865,2.23,0.0
3866,2.23,0.0
3867,2.23,0.0
3868,2.23,0.0
3869,2.23,0.0
3870,2.23,0.0
3871,2.23,0.0
3872,2.23,0.0
3873,2.23,0.0
3874,2.23,0.0
3875,2.23,0.0
3876,2.23,0.0
3877,2.23,0.0
3878,2.23,0.0
3879,2.23,0.0
3880,2.23,0.0
3881,2.23,0.0
3882,2.23,0.0
3883,2.23,0.0
3884,2.23,0.0
3885,2.23,0.0
3886,2.23,0.0
3887,2.23,0.0
3888,2.23,0.0
3889,2.23,0.0
3890,2.23,0.0
3891,2.23,0.0
3892,2.23,0.0
3893,2.23,0.0
3894,2.23,0.0
3895,2.23,0.0
3896,2.23,0.0
3897,2.23,0.0
3898,2.23,0.0
3899,2.23,0.0
3900,2.23,0.0
3901,2.23,0.0
3902,2.23,0.0
